-91.3755817829	30.7390859286
-91.6134169601	30.9892119246
-89.8791532479	31.02725915
-89.9191530597	30.8987301477
-89.975364905	30.7847907492
-89.9893077718	30.6885084039
-89.9192209642	30.6272776144
-90.0608770641	30.6390957878
-90.1478881861	30.6753674967
-90.3101619417	30.6692326548
-90.4676353486	30.7020917693
-90.4834414395	30.7947931424
-90.5083307216	30.7984573509
-90.5794903252	30.7203599802
-90.6914431956	30.7136189605
-90.7453110765	30.7102145188
-90.8156713248	30.7175088448
-90.861072824	30.7532000729
-90.9316450952	30.6928188416
-90.9359036256	30.6501293961
-90.9647138274	30.7035420291
-91.0515884123	30.7036344361
-91.183946878	30.6894511863
-91.2418236662	30.6645336102
-91.250162538	30.7428095097
-91.2997636992	30.7036344361
-91.3755817829	30.7390859286
