-110.85340575	44.3860327995
-110.849631806	44.387866586
-110.843189839	44.3922169961
-110.839931891	44.3959073912
-110.836138437	44.399573058
-110.8344466	44.4005753204
-110.830089273	44.4001012804
-110.828123154	44.4049901951
-110.82580905	44.4058296032
-110.826499827	44.4072199972
-110.824097152	44.4089166954
-110.824053803	44.4089165205
-110.823400859	44.4101640817
-110.823831662	44.411512482
-110.823745221	44.4115125798
-110.820584273	44.4135961846
-110.819536993	44.4150576824
-110.81837339	44.4176929783
-110.813865112	44.4169131871
-110.810461749	44.4160251813
-110.810418382	44.4160406337
-110.804133657	44.4181552212
-110.801531499	44.4201254728
-110.800264963	44.4229734471
-110.800221573	44.4229733847
-110.796664195	44.4245623121
-110.796664547	44.4245776602
-110.798556141	44.4265713655
-110.804284084	44.4295446157
-110.804810386	44.4305723985
-110.80471903	44.4318136147
-110.804741136	44.431845527
-110.805673669	44.4331998098
-110.805384559	44.435078951
-110.803896005	44.4387123457
-110.804081415	44.4411449602
-110.805674295	44.4434513929
-110.80539114	44.4447245523
-110.806799796	44.4462226075
-110.807712443	44.4470958845
-110.809143435	44.447805768
-110.811629222	44.4479468219
-110.812521585	44.448314843
-110.81163951	44.4492721491
-110.811468483	44.449876857
-110.813074519	44.4509800662
-110.813958387	44.4518830935
-110.814401929	44.4524646497
-110.815313845	44.452521742
-110.816297704	44.4522084022
-110.816350382	44.4522210471
-110.81677005	44.4530811733
-110.817665642	44.4534273002
-110.818789904	44.4531968412
-110.819755373	44.4541720767
-110.819586432	44.4546533442
-110.819845576	44.4552871489
-110.820757137	44.4557308311
-110.821241953	44.456585008
-110.822054321	44.4579917542
-110.821963344	44.4587905636
-110.822057908	44.4599527456
-110.823794756	44.4604965986
-110.824052826	44.4606876963
-110.824034948	44.4607131715
-110.824041633	44.4614442075
-110.825016814	44.4615318732
-110.826030477	44.4619199998
-110.826904926	44.4617553808
-110.827591576	44.4618326599
-110.828607524	44.4622476844
-110.829785888	44.462013445
-110.831280154	44.4623948669
-110.831465491	44.4631465918
-110.83249127	44.4631604716
-110.832722742	44.4634666882
-110.832613972	44.4641422631
-110.832247546	44.4644536752
-110.832247534	44.4644727847
-110.833139893	44.4645765569
-110.833703968	44.4641705122
-110.833775621	44.4641708327
-110.834852612	44.4642254176
-110.834870626	44.4642254888
-110.836037419	44.4647239422
-110.838231263	44.4655394487
-110.838270376	44.4655488613
-110.838322567	44.4655770233
-110.83979196	44.4661684345
-110.841182063	44.4662732347
-110.841509019	44.4668167048
-110.841126547	44.4676967025
-110.84061286	44.4688093271
-110.83976995	44.4697844434
-110.839885726	44.470843224
-110.840226686	44.4715156352
-110.840482469	44.4722990125
-110.841073611	44.4729482586
-110.841073551	44.4729765036
-110.841125225	44.4735226358
-110.842034356	44.47407901
-110.843577152	44.4745798209
-110.844564946	44.4753905103
-110.844313197	44.4760024619
-110.844929037	44.4763009714
-110.846808286	44.4761847118
-110.848543602	44.476486681
-110.849367504	44.4767326581
-110.850386503	44.4785296821
-110.851335189	44.4797805314
-110.852068687	44.4820223094
-110.852870896	44.4831550474
-110.854305194	44.4830031515
-110.853623777	44.4838951453
-110.852772008	44.4841984095
-110.852858773	44.4862605372
-110.851387957	44.4870116698
-110.851051405	44.4880962263
-110.852051627	44.4880211105
-110.852226815	44.4872030719
-110.853214017	44.4871941488
-110.853424979	44.4880509955
-110.852836766	44.4888209431
-110.852810078	44.4888304299
-110.852703405	44.4888303257
-110.852009169	44.489257717
-110.852887799	44.4899910616
-110.851059694	44.4904262266
-110.851258496	44.4910447286
-110.851752002	44.4909786374
-110.85253914	44.4907701483
-110.852804112	44.4916550542
-110.852123138	44.4921204793
-110.850643663	44.4917860717
-110.849843202	44.4919659897
-110.84958857	44.4926030568
-110.850107649	44.4930982212
-110.849813785	44.4933452429
-110.848694296	44.4930682341
-110.847574229	44.4934664495
-110.846615121	44.4935318868
-110.845960863	44.493959163
-110.845821969	44.4956335602
-110.844292788	44.4958310687
-110.843170174	44.4969237456
-110.84300678	44.4983118745
-110.841299316	44.498699845
-110.840349362	44.4999694236
-110.839587222	44.5012184024
-110.837606513	44.5019956122
-110.83753607	44.5026924216
-110.836199349	44.5041371708
-110.836185948	44.5041562031
-110.835890135	44.5051274571
-110.836249311	44.5057469116
-110.8352989	44.5066991067
-110.835563972	44.5076522378
-110.83685545	44.5080635173
-110.836002408	44.5084482688
-110.834918902	44.5117195984
-110.835024132	44.5123485613
-110.834078652	44.5142993262
-110.832388879	44.5168527017
-110.83203842	44.5184075152
-110.830546014	44.5194447543
-110.829542929	44.5197345285
-110.829516049	44.5197248937
-110.829462162	44.5197152653
-110.827543787	44.5195040171
-110.8270391	44.5200289292
-110.82812373	44.5204449225
-110.829034691	44.5206213427
-110.829589669	44.5210425128
-110.829778994	44.5220673918
-110.835452025	44.5270439914
-110.839321729	44.5304009522
-110.839219339	44.5324464048
-110.839564837	44.5346065255
-110.840506548	44.5357771235
-110.839791652	44.5384202158
-110.838581283	44.5400863663
-110.83752678	44.5405662993
-110.834510872	44.5413820337
-110.832143375	44.5423522647
-110.830628587	44.5430341881
-110.830190568	44.5435955873
-110.830039173	44.544780181
-110.82941572	44.5456656777
-110.828779206	44.5462331074
-110.828654277	44.5474947361
-110.828608631	44.549633033
-110.828240293	44.551096572
-110.828328417	44.5518259226
-110.828881498	44.5526933167
-110.830096788	44.5527912261
-110.83101412	44.5535148297
-110.830998567	44.5544585256
-110.83161863	44.555191242
-110.832496295	44.5555969586
-110.832913487	44.5564260888
-110.832844645	44.5569750316
-110.833249214	44.5576035848
-110.832971147	44.5595136675
-110.834651846	44.5610090901
-110.834976806	44.5622362395
-110.836055494	44.5627476287
-110.838287871	44.5622590557
-110.841380232	44.563204384
-110.843587912	44.5641687102
-110.843644046	44.5664283462
-110.838256364	44.5682752205
-110.835003905	44.5687367376
