-110.384664532	44.5651304627
-110.369723824	44.5719928762
-110.376146706	44.5766618373
-110.377403126	44.5814446143
-110.374219661	44.5862415382
-110.375801545	44.5890356175
-110.384575095	44.5931329135
-110.385881288	44.5987838377
-110.384531635	44.6017951581
-110.382325466	44.6046465428
-110.383851232	44.6076353324
-110.390575733	44.6084390141
-110.395125421	44.6089435953
-110.398442397	44.6092822799
-110.406436234	44.6120456854
-110.411015555	44.6121846536
-110.413442713	44.6129701221
-110.413734408	44.6156740287
-110.416194889	44.6173232615
-110.417457009	44.6196772345
-110.416400228	44.6213487364
-110.419848953	44.6236912281
-110.422669529	44.6225406152
-110.424259932	44.6228807423
-110.427562511	44.6230363349
-110.430353657	44.6243249914
-110.432292393	44.6261665997
-110.431130669	44.6278556952
-110.43116646	44.6305074111
-110.432418477	44.6334566662
-110.435757722	44.6351900143
-110.43859486	44.6358059652
-110.441297165	44.6359067174
-110.444385026	44.6369975054
-110.446868542	44.6387208564
-110.449584838	44.6394047037
-110.453161617	44.6402632669
-110.453909648	44.6413995283
-110.453919993	44.6435083524
-110.454537075	44.644823483
-110.456570529	44.646278836
-110.457312512	44.6484721298
-110.457951583	44.6502197886
-110.459312414	44.6508258762
-110.461257089	44.6495908195
-110.463155742	44.6515053133
-110.464235448	44.6541266819
-110.460911205	44.6565011518
-110.461514812	44.66019207
-110.46166602	44.6619482875
-110.463518041	44.6629870925
-110.463913868	44.6652651483
-110.466145708	44.6663934391
-110.467637742	44.6683098869
-110.469132964	44.6697921183
-110.469139079	44.6710148159
-110.465821895	44.6730388833
-110.466087837	44.6747032328
-110.468451267	44.6758380824
-110.472046596	44.6761823057
-110.476376998	44.6777356498
-110.478247554	44.6795674204
-110.480490632	44.6808767722
-110.483909058	44.6782235853
-110.485865942	44.6784652303
-110.487100951	44.6803816896
-110.486793101	44.6819275813
-110.488545201	44.6838529431
-110.492214038	44.6843223494
-110.494674983	44.6849943944
-110.496043512	44.6868135295
-110.497057025	44.6892616178
-110.498197312	44.6921446202
-110.499101152	44.6953021839
-110.500728188	44.6982603519
-110.503210043	44.6993902495
-110.504839224	44.70166174
-110.504115477	44.7031527964
-110.503028199	44.7052616979
-110.503181528	44.7078018677
-110.501238863	44.7110623481
-110.499028004	44.7132828316
-110.499148784	44.7164162876
-110.496957327	44.7181591264
-110.492422958	44.7185471843
-110.486844827	44.7189744637
-110.483060975	44.72016387
-110.481377856	44.7219687374
-110.479546404	44.7234163486
-110.476065825	44.7225458065
-110.474019731	44.7235673988
-110.469733083	44.7225315712
-110.466769784	44.7235546793
-110.464706764	44.7254680548
-110.462671958	44.7255267715
-110.460625784	44.7272369943
-110.457970443	44.7271966656
-110.453994777	44.7285484117
-110.45114309	44.7293188507
-110.449257183	44.7301288782
-110.447967727	44.7313951878
-110.44657038	44.7314604452
-110.44518276	44.7329168139
-110.443886058	44.7329826497
-110.442170354	44.7342780637
-110.438990691	44.7354626898
-110.435880184	44.7351945631
-110.431258553	44.7356597755
-110.429008108	44.7348431413
-110.426386678	44.7351495829
-110.425145049	44.7359715469
-110.425875853	44.7371022478
-110.426147669	44.7384837672
-110.425220847	44.7409579516
-110.425479759	44.7431361041
-110.424723331	44.7444948743
-110.422634961	44.7457056705
-110.420780288	44.7470194584
-110.419059981	44.7472415707
-110.416704466	44.7481739029
