-111.09708	44.487323
-111.09708	44.486624
-111.097288	44.48655
-111.09729	44.48418
-111.097292	44.481982
-111.097293	44.480562
-111.097299	44.476945
-111.097301	44.474748
-111.097302	44.473328
-111.097303	44.46971
-111.097304	44.467776
-111.097304	44.466093
-111.097306	44.462476
-111.097306	44.460436
-111.097307	44.458858
-111.097308	44.455241
-111.097309	44.4532
-111.097309	44.451623
-111.097311	44.448006
-111.097311	44.445964
-111.097312	44.444389
-111.097314	44.440763
-111.097314	44.438736
-111.097314	44.437134
-111.097316	44.433508
-111.097317	44.431509
-111.097317	44.429879
-111.097317	44.426254
-111.097317	44.42428
-111.097317	44.422627
-111.097316	44.419003
-111.097316	44.417049
-111.097316	44.415375
-111.097318	44.411758
-111.097318	44.41025
-111.097319	44.408141
-111.09732	44.404524
-111.097321	44.402335
-111.097321	44.400907
-111.097316	44.398216
-111.097311	44.395089
-111.09731	44.394593
-111.097304	44.390968
-111.097298	44.387842
-111.097298	44.387343
-111.097303	44.383701
-111.097308	44.380566
-111.097308	44.380058
-111.097313	44.376419
-111.097318	44.37329
-111.097317	44.372779
-111.097315	44.369176
-111.097312	44.36609
-111.097312	44.365573
-111.097311	44.361969
-111.097307	44.35889
-111.09731	44.358364
-111.09733	44.354736
-111.097348	44.351636
-111.097351	44.351107
-111.097371	44.347479
-111.097389	44.344382
-111.097392	44.343851
-111.097409	44.340254
-111.097423	44.337179
-111.097426	44.336657
-111.097442	44.333056
-111.097457	44.329981
-111.097458	44.329455
-111.097465	44.325812
-111.097471	44.322679
-111.097472	44.322169
-111.097479	44.318526
-111.097485	44.315378
-111.097486	44.314884
-111.097502	44.312826
-111.097525	44.309208
-111.097536	44.308136
-111.097547	44.30559
-111.09757	44.301971
-111.097567	44.300894
-111.097579	44.298356
-111.097588	44.29474
-111.097585	44.293647
-111.097597	44.291124
-111.097606	44.287508
-111.097613	44.286415
-111.097625	44.283895
-111.097644	44.280282
-111.097651	44.279197
-111.097663	44.276669
-111.097681	44.273056
-111.097667	44.271961
-111.097669	44.269416
-111.097657	44.265777
-111.097643	44.264679
-111.097645	44.262137
-111.097633	44.258498
-111.097634	44.2574
-111.097636	44.25487
-111.097639	44.251241
-111.097639	44.250122
-111.097642	44.247613
-111.097644	44.243985
-111.097661	44.242852
-111.097663	44.240356
-111.097682	44.236727
-111.097699	44.235588
-111.097701	44.233098
-111.09772	44.229469
-111.097729	44.228314
-111.097742	44.225918
-111.09776	44.222275
-111.097769	44.221021
-111.097783	44.218626
-111.097801	44.214982
-111.097806	44.213734
-111.097814	44.211356
-111.097828	44.207729
-111.097833	44.206454
-111.097841	44.204103
-111.097855	44.200477
-111.097862	44.199178
-111.097872	44.19685
-111.097888	44.193222
-111.097895	44.191906
-111.097905	44.189596
-111.097921	44.185968
-111.097924	44.184632
-111.09793	44.182346
-111.097942	44.178724
-111.097945	44.177353
-111.097952	44.175101
-111.097963	44.171479
-111.097963	44.170079
-111.097966	44.167863
-111.097974	44.164242
-111.097974	44.162817
-111.097977	44.160626
-111.097985	44.157005
-111.097989	44.155563
-111.097995	44.1534
-111.098004	44.149794
-111.098008	44.148349
-111.098013	44.146188
-111.098022	44.142582
-111.098022	44.141122
-111.098021	44.139417
-111.09802	44.135776
-111.09802	44.133841
-111.098019	44.132825
-111.093941	44.132808
-111.092453	44.132809
-111.08894	44.132809
-111.08394	44.13281
-111.082415	44.13281
-111.078939	44.132811
-111.073939	44.132812
-111.072377	44.132812
-111.068922	44.132812
-111.063908	44.132813
-111.062342	44.132813
-111.058891	44.132814
-111.053878	44.132815
-111.052306	44.132815
-111.04855	44.132814
-111.045517	44.132811
-111.042184	44.132807
-111.040498	44.132803
-111.03548	44.132793
-111.032066	44.132786
-111.030479	44.132783
-111.025477	44.132772
-111.022002	44.132764
-111.020475	44.132761
-111.015473	44.132752
-111.011935	44.132746
-111.010465	44.132744
-111.005456	44.132737
-111.001849	44.132732
-111.000447	44.132729
-110.995439	44.13272
-110.991775	44.132714
-110.990415	44.132712
-110.985391	44.132706
-110.981772	44.132702
-110.980368	44.132696
-110.975344	44.132677
-110.971621	44.132662
-110.970326	44.132658
-110.965308	44.132642
-110.961529	44.132629
-110.96029	44.132628
-110.955272	44.132622
-110.951484	44.132618
-110.950859	44.132613
-110.945836	44.132572
-110.941402	44.132536
-110.940812	44.132534
-110.935789	44.132516
-110.931322	44.132507
-110.930758	44.132508
-110.925727	44.132516
-110.921256	44.132523
-110.920696	44.13252
-110.915666	44.132491
-110.911151	44.132465
-110.910642	44.132464
-110.905619	44.132454
-110.900987	44.132445
-110.900596	44.132447
-110.895573	44.132477
-110.890877	44.132504
-110.890538	44.132504
-110.885504	44.13251
-110.880817	44.132515
-110.880469	44.132515
-110.875436	44.132514
-110.870755	44.132513
-110.8704	44.132512
-110.865365	44.13251
-110.860699	44.132507
-110.86033	44.132508
-110.855227	44.13251
-110.850569	44.132513
-110.850204	44.132513
-110.845181	44.13251
-110.840538	44.132508
-110.840159	44.132508
-110.835136	44.132508
-110.830678	44.132506
-110.83048	44.132506
-110.82565	44.132507
-110.820622	44.132507
-110.820413	44.132507
-110.815594	44.132508
-110.810558	44.132508
-110.810326	44.132508
-110.805522	44.132509
-110.800486	44.132509
-110.800267	44.132509
-110.79545	44.132512
-110.790423	44.132514
-110.790198	44.132514
-110.785396	44.132513
-110.780369	44.132511
-110.780142	44.132511
-110.775342	44.132511
-110.77031	44.13251
-110.770065	44.13251
-110.765278	44.132503
-110.760246	44.132495
-110.759993	44.132494
-110.755214	44.132498
-110.750183	44.132502
-110.749934	44.132502
-110.745152	44.132496
-110.740121	44.13249
-110.739867	44.13249
-110.735091	44.132488
-110.730074	44.132485
-110.729798	44.132485
-110.725057	44.132489
-110.72004	44.132494
-110.719734	44.132494
-110.715023	44.132497
